seed,initialization_strategy,architecture,depth,target,topology,operator_family,training_rmse,heldout_rmse,best_loss,hardened_expression,tree_signature,structural_match,failure_type,nan_restarts,wall_seconds
168,random_hot,v16,4,d4_paper,LR,EML,1.157065e+01,1.101469e+01,inf,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, 1, y, y, 1, y, x, y, x, x, 1, x, y, y |   Gates:  (1,1), (1,1), (1,1), (1,1), (1,1), (1,1), (1,1), (1,1), (0,1), (1,1), (1,0), (0,0), (1,1), (0,1), (0,0)",internal=[] leaves=[],no,training_failure,100,3.66
169,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00018440944036071975,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, y, x, x, y, 1, x, x, y, x, 1, y, x |   Gates:  (1,1), (1,1), (1,0), (1,1), (1,1), (0,0), (0,1), (1,1), (1,1), (1,1), (1,0), (0,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.77
169,uniform,v16,4,d4_paper,LR,EML,1.756307e+00,2.413108e+00,7.405995458630134e-08,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, y, x, x, y, 1, x, x, y, y, 1, y, x |   Gates:  (0,1), (1,1), (1,1), (1,1), (1,1), (0,0), (0,1), (1,1), (1,1), (1,1), (1,0), (1,1), (1,1), (0,0), (1,0)",internal=[] leaves=[],no,training_failure,0,12.89
169,xy_biased,v16,4,d4_paper,LR,EML,1.756307e+00,2.413108e+00,7.506574687762042e-08,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, y, x, x, y, 1, x, x, y, y, 1, y, x |   Gates:  (0,1), (1,1), (1,1), (1,1), (1,1), (0,0), (0,1), (1,1), (1,1), (1,1), (1,0), (1,1), (1,1), (0,0), (1,0)",internal=[] leaves=[],no,training_failure,0,13.01
169,random_hot,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.8516877469845534e-33,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, y, 1, x, x, y, 1, x, x, y, x, 1, 1, x |   Gates:  (1,1), (1,1), (0,0), (1,0), (1,0), (0,0), (1,1), (1,0), (1,1), (1,0), (1,0), (0,1), (1,0), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,12.19
170,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,2.5054323305966486e-09,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, x, y, x, x, y, 1, x, x, y, 1, 1, 1, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,1), (0,0), (0,1), (1,1), (1,1), (1,1), (1,0), (0,1), (1,1), (0,0), (1,1)",internal=[] leaves=[],no,training_failure,0,12.61
170,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,1.4605078564761663e-09,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, y, x, x, y, 1, x, x, y, 1, 1, 1, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,1), (0,0), (0,1), (1,1), (1,1), (1,1), (1,0), (0,1), (1,1), (0,0), (1,1)",internal=[] leaves=[],no,training_failure,0,12.62
170,xy_biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,2.0014197106125943e-09,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, y, x, x, y, 1, x, x, y, 1, 1, 1, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,1), (0,0), (0,1), (1,1), (1,1), (1,1), (1,0), (0,1), (1,1), (0,0), (1,1)",internal=[] leaves=[],no,training_failure,0,12.36
170,random_hot,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.8516877469845534e-33,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: y, x, 1, x, 1, x, y, x, 1, x, x, y, x, 1, 1, y |   Gates:  (1,1), (1,0), (0,1), (1,0), (0,0), (0,0), (1,1), (1,0), (1,1), (0,1), (1,0), (0,1), (1,1), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,12.45
171,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002148213399868148,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, 1, x, x, 1, y, x, x, y, y, 1, y, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (1,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,13.04
171,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00025465508846494664,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, y, x, x, y, y, x, x, y, x, 1, y, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (0,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.65
171,xy_biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002670739702569489,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, y, x, x, y, y, x, x, y, x, y, y, x |   Gates:  (1,1), (1,1), (1,0), (1,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (1,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.61
171,random_hot,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.8516877469845534e-33,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: y, 1, 1, x, y, x, x, 1, y, x, x, y, y, 1, y, x |   Gates:  (1,0), (1,0), (1,0), (0,1), (1,0), (0,0), (1,0), (1,1), (1,0), (0,1), (1,0), (0,1), (1,1), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,13.09
172,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002164928574970928,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, 1, x, x, 1, y, x, x, y, y, 1, 1, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,1), (0,0), (1,1), (1,1), (1,1), (1,1), (0,0), (0,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.92
172,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00019322191756999507,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, y, x, x, y, y, x, x, y, y, 1, y, x |   Gates:  (0,1), (1,1), (1,1), (0,1), (1,1), (0,0), (0,1), (1,1), (1,1), (1,1), (1,0), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.74
172,xy_biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00019206142677697662,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, y, x, x, y, y, x, x, y, y, 1, y, x |   Gates:  (0,1), (1,1), (1,1), (0,1), (1,1), (0,0), (0,1), (1,1), (1,1), (1,1), (1,0), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.83
172,random_hot,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.012552672753818477,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: y, y, x, 1, y, x, x, y, y, x, x, y, x, y, 1, 1 |   Gates:  (0,0), (1,1), (0,1), (1,1), (1,0), (1,1), (0,1), (1,1), (1,0), (1,1), (0,1), (0,0), (1,0), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,0,13.0
173,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002248096388960942,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, x, 1, x, x, y, 1, x, x, y, y, 1, 1, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (0,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.59
173,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00024137472337496164,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, x, y, x, x, y, y, x, x, y, y, 1, y, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (0,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.64
173,xy_biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00023867961464461043,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, x, y, x, x, y, y, x, x, y, y, 1, y, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (0,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.24
173,random_hot,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,6.865709260640428e-09,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, 1, x, x, 1, 1, x, x, y, x, y, y, x |   Gates:  (1,1), (1,1), (1,1), (0,1), (1,1), (0,0), (1,1), (1,0), (1,1), (0,1), (1,0), (1,1), (1,1), (0,0), (1,1)",internal=[] leaves=[],no,training_failure,0,12.36
174,biased,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.8516877469845534e-33,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, 1, x, x, y, 1, x, x, y, 1, 1, 1, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,0), (1,1), (1,1), (1,0), (0,1), (1,1), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,12.12
174,uniform,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.8516877469845534e-33,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, y, x, x, y, 1, x, x, y, 1, 1, 1, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (1,0), (0,1), (1,1), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,12.14
174,xy_biased,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.8516877469845534e-33,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, y, x, x, y, 1, x, x, y, 1, 1, y, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,0), (1,1), (1,1), (1,0), (0,1), (1,1), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,12.52
174,random_hot,v16,4,d4_paper,LR,EML,4.959163e-01,2.072634e+00,9.546843760333355e-05,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, 1, x, 1, y, y, x, x, y, y, 1, 1, x |   Gates:  (0,0), (1,1), (1,1), (1,0), (1,0), (0,0), (1,1), (1,1), (1,1), (1,1), (1,0), (1,0), (1,1), (0,0), (1,0)",internal=[] leaves=[],no,training_failure,0,12.31
175,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,5.798568120645989e-08,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, 1, x, x, 1, 1, x, x, y, y, 1, y, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,1), (0,0), (0,1), (1,0), (1,1), (1,1), (1,0), (1,1), (1,1), (0,0), (1,1)",internal=[] leaves=[],no,training_failure,0,12.96
175,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,6.174975664423684e-08,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, y, x, x, y, y, x, x, y, x, 1, y, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,1), (0,0), (0,1), (1,0), (1,1), (1,1), (1,0), (1,1), (1,1), (0,0), (1,1)",internal=[] leaves=[],no,training_failure,0,12.92
175,xy_biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,6.554510737856735e-08,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, y, x, x, y, y, x, x, y, x, y, y, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,1), (0,0), (0,1), (1,1), (1,1), (1,1), (1,0), (1,1), (1,1), (0,0), (1,1)",internal=[] leaves=[],no,training_failure,0,13.14
175,random_hot,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.8516877469845534e-33,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: 1, y, 1, y, 1, x, x, x, 1, x, x, y, x, 1, 1, y |   Gates:  (1,1), (0,1), (0,0), (0,0), (1,0), (0,0), (1,1), (0,0), (0,0), (0,1), (1,0), (0,1), (1,0), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,12.96
176,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002561243590252567,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, x, 1, x, x, y, 1, x, x, y, y, 1, y, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,0), (1,1), (1,1), (1,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.13
176,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00025688347121617433,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, 1, x, x, y, 1, x, x, y, y, 1, y, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,0), (1,1), (1,1), (1,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,11.99
176,xy_biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002603268180316387,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, y, x, x, y, 1, x, x, y, y, 1, y, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (1,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.26
176,random_hot,v16,4,d4_paper,LR,EML,1.969764e+00,2.902564e+00,inf,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: 1, 1, y, 1, 1, 1, y, 1, y, 1, x, y, x, y, 1, x |   Gates:  (0,1), (1,0), (0,1), (1,1), (1,1), (1,1), (1,1), (1,1), (0,1), (1,1), (1,1), (1,0), (1,1), (0,0), (1,0)",internal=[] leaves=[],no,training_failure,100,3.7
177,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002466778127192223,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, x, 1, x, x, y, 1, x, x, y, y, 1, 1, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (0,1), (0,0), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,13.02
177,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00023512743134664415,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, 1, x, x, y, y, x, x, y, y, 1, 1, x |   Gates:  (1,1), (1,1), (1,1), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (0,1), (0,0), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,13.18
177,xy_biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002300966270580202,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, y, x, x, y, y, x, x, y, y, 1, 1, x |   Gates:  (1,1), (1,1), (1,1), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (0,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,13.23
177,random_hot,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.8516877469845534e-33,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: y, y, y, x, 1, x, y, x, 1, x, x, y, y, 1, 1, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (0,0), (0,0), (0,1), (1,0), (1,1), (0,1), (1,0), (1,0), (1,0), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,13.31
178,biased,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,6.486542090266295e-14,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, x, 1, x, x, y, 1, x, x, y, y, 1, 1, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,1), (0,0), (1,1), (1,0), (1,1), (1,1), (1,0), (0,1), (1,1), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,12.75
178,uniform,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.3398512074640152e-29,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, y, x, x, y, y, x, x, y, y, 1, 1, x |   Gates:  (0,1), (1,1), (1,1), (1,1), (1,1), (0,0), (1,1), (1,1), (1,1), (1,1), (1,0), (0,1), (1,1), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,12.76
178,xy_biased,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.068319017496107e-31,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, y, x, x, y, y, x, x, y, y, 1, 1, x |   Gates:  (0,1), (1,1), (1,1), (1,1), (1,1), (0,0), (1,1), (1,1), (1,1), (1,1), (1,0), (0,1), (1,1), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,13.09
178,random_hot,v16,4,d4_paper,LR,EML,7.606272e-01,2.324788e+02,0.007667801872964042,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, x, y, y, x, y, 1, 1, x, x, 1, x, 1, y, 1 |   Gates:  (1,1), (1,0), (1,0), (0,1), (0,1), (0,1), (0,1), (0,1), (1,0), (0,0), (1,1), (0,0), (1,0), (1,1), (0,0)",internal=[] leaves=[],no,training_failure,0,13.26
179,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00026576596311997716,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, x, 1, x, x, 1, 1, x, x, y, y, 1, 1, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (0,1), (0,1), (1,1), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.51
179,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00028349272182421237,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, 1, x, x, y, y, x, x, y, y, 1, 1, x |   Gates:  (1,1), (1,1), (1,1), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (0,1), (0,1), (1,1), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.37
179,xy_biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00029366668212110373,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, 1, x, x, y, y, x, x, y, y, 1, 1, x |   Gates:  (1,1), (1,1), (1,1), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (0,1), (0,1), (1,1), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.4
179,random_hot,v16,4,d4_paper,LR,EML,3.751667e+00,3.398718e+00,0.00011388487030634734,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: y, x, 1, x, 1, x, x, 1, 1, x, x, 1, 1, x, y, 1 |   Gates:  (1,0), (1,1), (1,0), (1,0), (1,1), (0,1), (1,0), (0,1), (1,1), (1,1), (0,0), (1,0), (1,0), (0,0), (0,1)",internal=[] leaves=[],no,training_failure,0,13.38
180,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00023583818368850434,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, x, 1, x, x, y, 1, x, x, y, y, 1, 1, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,0), (1,1), (1,1), (0,1), (1,1), (1,1), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,0,13.08
180,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00027304118292168693,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, x, 1, x, x, y, 1, x, x, y, x, 1, 1, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,0), (1,1), (1,1), (0,1), (1,1), (1,1), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.66
180,xy_biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00028558998499389287,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, 1, x, x, y, 1, x, x, y, x, 1, 1, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,0), (1,1), (1,1), (0,1), (1,1), (1,1), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.45
180,random_hot,v16,4,d4_paper,LR,EML,3.582335e+00,3.244891e+00,0.00028333771101227026,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, 1, x, y, y, 1, x, x, y, y, 1, y, 1 |   Gates:  (1,1), (1,1), (1,0), (1,0), (1,0), (0,1), (1,1), (1,1), (1,0), (1,1), (0,1), (0,0), (1,1), (1,0), (1,0)",internal=[] leaves=[],no,training_failure,0,13.26
181,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00028349911823617957,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, 1, x, 1, x, x, 1, 1, x, x, y, y, 1, 1, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,0), (1,1), (1,1), (0,1), (1,1), (1,1), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.86
181,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,5.3268650635929526e-08,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, 1, x, x, 1, 1, x, x, y, y, 1, y, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,1), (0,0), (0,1), (1,0), (0,1), (1,1), (1,0), (1,1), (1,1), (0,0), (1,1)",internal=[] leaves=[],no,training_failure,0,12.68
181,xy_biased,v16,4,d4_paper,LR,EML,1.756307e+00,2.413108e+00,8.479430253428608e-08,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, y, x, x, y, 1, x, x, y, y, 1, y, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,1), (0,0), (1,1), (1,0), (1,1), (1,1), (1,0), (1,1), (1,1), (0,0), (1,0)",internal=[] leaves=[],no,training_failure,0,12.65
181,random_hot,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002550615195098059,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: 1, y, 1, x, 1, x, x, 1, 1, x, x, y, x, y, 1, x |   Gates:  (0,1), (1,0), (1,1), (0,1), (1,1), (0,0), (0,0), (1,0), (1,0), (1,1), (0,1), (1,1), (1,1), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.78
182,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.00024168570219572296,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, x, y, x, x, y, 1, x, x, y, y, 1, y, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (0,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.62
182,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002615631288616389,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, y, x, x, y, 1, x, x, y, y, 1, y, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (1,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.23
182,xy_biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002591600411518185,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, y, x, x, y, 1, x, x, y, x, y, y, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,0), (0,0), (0,1), (1,1), (1,1), (1,1), (1,1), (1,1), (1,1), (0,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.32
182,random_hot,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,inf,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, 1, 1, 1, 1, x, x, x, x, 1, y, 1, 1, x, 1 |   Gates:  (1,1), (1,1), (1,1), (1,1), (0,1), (0,0), (1,1), (1,1), (0,0), (0,0), (1,0), (1,1), (0,0), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,100,3.64
183,biased,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002497538641405222,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, 1, x, x, y, 1, x, x, y, x, 1, 1, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (1,1), (1,0), (1,1), (1,1), (0,1), (1,1), (1,1), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,0,11.83
183,uniform,v16,4,d4_paper,LR,EML,1.074874e+00,1.509126e+00,0.0002430765291777822,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, 1, y, x, y, x, x, y, 1, x, x, y, x, y, y, x |   Gates:  (1,1), (1,1), (1,0), (0,1), (1,0), (0,0), (1,1), (1,1), (1,1), (1,1), (0,1), (1,1), (1,1), (1,1), (1,1)",internal=[] leaves=[],no,training_failure,0,12.32
183,xy_biased,v16,4,d4_paper,LR,EML,1.756307e+00,2.413108e+00,5.572079371411055e-08,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: x, y, y, x, y, x, x, y, y, x, x, y, x, y, y, x |   Gates:  (0,1), (1,1), (1,0), (0,1), (1,1), (0,0), (1,1), (1,1), (0,1), (1,1), (1,0), (1,1), (1,1), (0,0), (1,0)",internal=[] leaves=[],no,training_failure,0,13.09
183,random_hot,v16,4,d4_paper,LR,EML,4.303124e-17,6.146627e-17,1.8516877469845534e-33,"EMLTreeV16 (depth=4, n_vars=2, params=78) |   Leaves: 1, 1, 1, x, y, x, y, x, y, x, x, y, y, 1, 1, x |   Gates:  (1,1), (1,1), (1,1), (1,0), (1,0), (0,0), (1,1), (1,1), (1,0), (1,1), (1,0), (1,0), (1,0), (0,1), (1,0)",internal=[] leaves=[],yes,exact,0,13.33
